customer_id,customer_name,city,acquisition_channel,signup_date,total_orders,completed_orders,total_revenue,avg_order_value,first_order_date,last_order_date,most_recent_order
C0928,Ryan Goyal,Ahmedabad,organic,2022-07-20,6,4,24669.98,6167.5,2022-08-19,2023-11-26,2023-11-26
C1446,Kamya Dhillon,Hyderabad,paid_search,2023-11-09,9,6,27301.2,4550.2,2024-05-09,2024-06-30,2024-06-30
C0528,Lekha Sridhar,Surat,organic,2022-12-11,5,5,15975.92,3195.18,2023-01-01,2024-06-30,2024-06-30
C0591,Veda Parmer,Ahmedabad,referral,2024-02-01,4,2,32389.88,16194.94,2024-02-28,2024-06-30,2024-06-30
C1395,Turvi Chander,Mumbai,paid_search,2024-03-22,7,4,11649.18,2912.29,2024-03-27,2024-06-30,2024-06-30
C0622,Aadi Dugar,Pune,social_media,2024-04-09,6,2,4074.08,2037.04,2024-06-30,2024-06-30,2024-06-30
C0057,Ranveer Kumar,Jaipur,social_media,2023-12-15,4,4,11861.74,2965.44,2024-01-15,2024-06-30,2024-06-30
C1113,Zayyan Setty,Pune,organic,2022-06-20,3,3,11852.96,3950.99,2022-12-20,2024-01-21,2024-01-21
C1437,Ayushman Narang,Pune,social_media,2023-01-24,6,3,16851.49,5617.16,2023-02-20,2024-06-30,2024-06-30
C0314,Varenya Joshi,Surat,paid_search,2022-09-02,3,3,11540.26,3846.75,2023-06-28,2024-05-13,2024-05-13
C0615,Zehaan Mohanty,Ahmedabad,paid_search,2022-07-10,8,3,10970.57,3656.86,2023-04-16,2024-02-13,2024-02-13
C0534,Manthan Bhagat,Ahmedabad,organic,2024-03-13,5,3,5971.88,1990.63,2024-04-09,2024-06-30,2024-06-30
C1368,Farhan Konda,Kolkata,email,2022-12-17,6,4,22666.1,5666.53,2023-03-17,2023-11-08,2023-11-08
C0791,Yagnesh Dutt,Kolkata,paid_search,2024-02-24,5,4,7273.3,1818.33,2024-04-29,2024-06-30,2024-06-30
C0731,Eesha Bir,Jaipur,organic,2023-11-17,4,3,15171.85,5057.28,2024-02-11,2024-06-30,2024-06-30
C1232,Aditya Bhat,Pune,organic,2022-03-11,8,5,13619.02,2723.8,2022-04-09,2024-02-24,2024-02-24
C1819,Gopal Sridhar,Kolkata,referral,2024-02-24,5,5,16915.19,3383.04,2024-04-25,2024-06-30,2024-06-30
C1425,Samar Chander,Mumbai,organic,2024-06-30,6,5,28172.77,5634.55,2024-06-30,2024-06-30,2024-06-30
C0599,Victor Sachdeva,Kolkata,organic,2023-09-10,2,1,3576.97,3576.97,2024-01-21,2024-05-27,2024-05-27
C0889,Bishakha Gulati,Jaipur,social_media,2022-10-15,5,2,8782.68,4391.34,2023-02-04,2024-02-21,2024-02-21
C0271,Dipta Ghose,Surat,organic,2022-03-24,3,2,6073.15,3036.58,2022-04-09,2023-07-14,2023-07-14
C1736,Nilima Bajaj,Chennai,organic,2024-06-12,13,10,24467.51,2446.75,2024-06-30,2024-06-30,2024-06-30
C1763,Ucchal Chaudhari,Chennai,referral,2024-01-09,6,3,5426.08,1808.69,2024-06-30,2024-06-30,2024-06-30
C0125,Manthan Sekhon,Pune,social_media,2022-03-13,7,3,13802.0,4600.67,2022-07-30,2024-01-23,2024-01-23
C0909,Bimala Swaminathan,Kolkata,social_media,2022-06-07,6,1,13604.48,13604.48,2022-07-23,2024-05-29,2024-05-29
C0164,Dominic Date,Bengaluru,social_media,2023-01-28,9,8,31769.52,3971.19,2023-12-31,2024-06-30,2024-06-30
C1013,Girindra Narasimhan,Delhi,social_media,2023-03-12,3,2,15168.26,7584.13,2023-08-28,2024-06-30,2024-06-30
C0882,Vanya Kadakia,Mumbai,social_media,2022-02-27,5,4,17737.72,4434.43,2022-05-23,2023-10-06,2023-10-06
C1490,Anusha Sengupta,Chennai,paid_search,2022-12-18,5,2,19179.89,9589.95,2023-03-05,2024-06-30,2024-06-30
C0888,Urvi Palan,Delhi,social_media,2022-02-17,2,2,10096.0,5048.0,2022-05-31,2022-10-21,2022-10-21
C1948,Faris Natarajan,Kolkata,email,2023-11-21,6,4,20213.02,5053.25,2024-06-10,2024-06-30,2024-06-30
C0210,Zaitra Dash,Surat,organic,2024-04-25,7,3,14162.52,4720.84,2024-06-30,2024-06-30,2024-06-30
C1624,Bina Edwin,Mumbai,organic,2023-04-11,5,4,20131.06,5032.77,2023-06-06,2024-06-17,2024-06-17
C0871,Arya Atwal,Kolkata,referral,2024-04-12,8,6,12174.01,2029.0,2024-05-06,2024-06-30,2024-06-30
C0718,Indrajit Mody,Chennai,social_media,2022-11-01,7,5,25770.67,5154.13,2022-11-08,2024-06-30,2024-06-30
C0574,Gabriel Manda,Pune,referral,2022-01-17,4,2,4162.69,2081.34,2022-07-19,2022-12-28,2022-12-28
C1203,Oeshi Mani,Pune,email,2022-01-29,2,1,3687.76,3687.76,2023-11-21,2024-01-22,2024-01-22
C0906,Oeshi Dewan,Kolkata,organic,2023-11-08,8,3,12948.97,4316.32,2023-12-21,2024-06-30,2024-06-30
C1245,Vamakshi Dasgupta,Bengaluru,social_media,2023-03-18,4,2,3528.13,1764.07,2023-10-09,2024-06-30,2024-06-30
C1307,Azad Dyal,Jaipur,referral,2024-02-17,5,3,5104.69,1701.56,2024-06-30,2024-06-30,2024-06-30
C0711,Mohini Lala,Hyderabad,social_media,2023-06-16,4,3,9371.17,3123.72,2024-05-12,2024-06-30,2024-06-30
C0384,Neha Varma,Bengaluru,referral,2024-01-31,5,3,13730.49,4576.83,2024-03-02,2024-06-30,2024-06-30
C0900,Thomas Sehgal,Delhi,paid_search,2022-08-26,7,4,22815.2,5703.8,2022-12-14,2024-05-19,2024-05-19
C0970,Balhaar Jaggi,Pune,organic,2023-04-09,6,2,5506.41,2753.21,2023-05-11,2024-06-30,2024-06-30
C1729,Wahab Prashad,Chennai,organic,2023-12-19,6,3,12235.02,4078.34,2024-06-30,2024-06-30,2024-06-30
C0529,Nathaniel Chawla,Bengaluru,organic,2023-01-21,5,3,14050.77,4683.59,2023-05-13,2024-03-09,2024-03-09
C1303,Nachiket Krishna,Ahmedabad,referral,2024-02-01,6,3,12053.96,4017.99,2024-03-09,2024-06-30,2024-06-30
C1489,Yash Sankar,Hyderabad,organic,2024-02-20,5,3,11963.55,3987.85,2024-06-30,2024-06-30,2024-06-30
C0199,Libni Mander,Hyderabad,organic,2024-04-30,3,3,13548.34,4516.11,2024-06-30,2024-06-30,2024-06-30
C0698,Kamya Sachar,Delhi,email,2023-11-21,4,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C0322,Qarin Bhargava,Mumbai,social_media,2023-04-13,7,6,21684.22,3614.04,2023-06-19,2024-06-30,2024-06-30
C1169,Onveer Narain,Kolkata,paid_search,2024-04-23,4,2,4973.69,2486.85,2024-06-30,2024-06-30,2024-06-30
C1632,Tristan Ray,Pune,paid_search,2022-12-28,7,5,13120.69,2624.14,2023-05-28,2024-06-30,2024-06-30
C0775,Falak Dhar,Delhi,organic,2023-08-01,4,3,14384.77,4794.92,2024-05-08,2024-06-30,2024-06-30
C1332,Yochana Shah,Pune,paid_search,2023-01-21,9,6,28661.56,4776.93,2023-02-09,2024-06-30,2024-06-30
C0500,Pratyush Memon,Mumbai,paid_search,2023-07-22,4,1,2331.3,2331.3,2023-07-24,2024-06-30,2024-06-30
C0335,Rajeshri Kata,Pune,paid_search,2022-10-28,5,4,21001.71,5250.43,2022-12-06,2024-06-30,2024-06-30
C0922,Ijaya Muni,Kolkata,organic,2022-06-23,11,8,38126.68,4765.84,2022-06-27,2024-03-07,2024-03-07
C1562,Ayaan Om,Kolkata,paid_search,2023-02-19,6,5,18653.66,3730.73,2023-03-23,2024-06-30,2024-06-30
C0288,Sanya Loke,Ahmedabad,paid_search,2023-07-10,7,6,23036.17,3839.36,2023-11-10,2024-06-30,2024-06-30
C0253,Eiravati Khurana,Surat,email,2022-03-03,2,2,7823.63,3911.82,2022-08-03,2023-03-23,2023-03-23
C1775,Veer Lall,Jaipur,email,2023-07-28,9,7,22305.99,3186.57,2023-08-12,2024-06-30,2024-06-30
C0680,Hamsini Bhasin,Mumbai,social_media,2023-02-15,3,2,9302.24,4651.12,2023-03-17,2024-06-30,2024-06-30
C1187,Bakhshi Walia,Pune,paid_search,2023-01-27,7,5,14106.84,2821.37,2023-03-04,2024-06-30,2024-06-30
C1288,Chatresh Prabhakar,Delhi,email,2024-02-16,2,1,13359.92,13359.92,2024-06-30,2024-06-30,2024-06-30
C1976,Omaja Swaminathan,Mumbai,paid_search,2022-05-25,5,3,13879.11,4626.37,2023-01-07,2023-12-03,2023-12-03
C0407,Dominic Mukherjee,Pune,paid_search,2024-03-07,5,3,8627.83,2875.94,2024-03-16,2024-06-30,2024-06-30
C0464,Chameli Khanna,Bengaluru,referral,2024-02-25,8,6,13009.05,2168.18,2024-03-19,2024-06-30,2024-06-30
C1831,Mitali Vaidya,Bengaluru,organic,2022-07-06,5,5,17781.14,3556.23,2022-12-01,2024-03-25,2024-03-25
C1554,Yash Vyas,Delhi,organic,2023-03-11,3,1,3010.16,3010.16,2023-09-28,2024-06-30,2024-06-30
C0371,Ojas Suri,Delhi,paid_search,2023-07-04,5,3,5261.31,1753.77,2023-07-29,2024-06-30,2024-06-30
C1494,Chavvi Sur,Jaipur,social_media,2023-12-30,4,4,34305.54,8576.39,2024-05-31,2024-06-30,2024-06-30
C0816,Warinder Sundaram,Mumbai,social_media,2022-10-09,8,4,9385.56,2346.39,2023-04-29,2024-06-30,2024-06-30
C0504,Lakshmi Wagle,Pune,email,2024-04-10,4,1,3654.99,3654.99,2024-06-30,2024-06-30,2024-06-30
C0659,Idika Subramaniam,Ahmedabad,paid_search,2023-03-02,3,2,12797.84,6398.92,2023-11-28,2024-06-30,2024-06-30
C0677,Isaiah Keer,Delhi,paid_search,2022-01-09,4,1,2325.16,2325.16,2022-09-05,2023-11-17,2023-11-17
C0768,Daksh Verma,Bengaluru,paid_search,2023-05-05,4,4,4827.43,1206.86,2023-06-12,2024-06-30,2024-06-30
C0172,Inaya Pillai,Jaipur,referral,2024-01-23,4,2,13424.87,6712.44,2024-03-24,2024-06-30,2024-06-30
C0824,Zinal Nazareth,Ahmedabad,email,2022-05-28,5,3,16193.24,5397.75,2022-06-16,2023-09-06,2023-09-06
C0944,Avi Gola,Kolkata,social_media,2024-03-25,5,2,9231.55,4615.77,2024-06-12,2024-06-30,2024-06-30
C0445,Theodore Rama,Chennai,email,2022-10-07,7,3,16553.01,5517.67,2022-12-27,2024-06-30,2024-06-30
C0969,Ayaan Korpal,Ahmedabad,social_media,2022-04-10,6,4,10796.6,2699.15,2022-04-30,2024-04-04,2024-04-04
C0727,Lila Balan,Hyderabad,referral,2022-08-08,4,2,3076.46,1538.23,2022-08-19,2024-06-30,2024-06-30
C0268,Manbir Kibe,Delhi,paid_search,2023-03-26,7,3,14118.62,4706.21,2023-04-15,2024-06-30,2024-06-30
C1882,Harinakshi Seth,Mumbai,social_media,2022-07-09,3,0,0.0,,2023-09-06,2024-05-27,2024-05-27
C1596,Bhavika Naidu,Hyderabad,social_media,2024-03-15,5,2,2117.97,1058.98,2024-04-14,2024-06-30,2024-06-30
C0887,Watika Dora,Surat,paid_search,2024-06-07,6,4,10819.25,2704.81,2024-06-30,2024-06-30,2024-06-30
C0657,Ayush Banerjee,Kolkata,organic,2024-04-06,8,4,7034.64,1758.66,2024-06-30,2024-06-30,2024-06-30
C0447,Parth Swaminathan,Surat,social_media,2022-05-27,6,4,6675.02,1668.76,2022-08-04,2024-05-03,2024-05-03
C0653,Jeremiah Keer,Surat,paid_search,2022-08-04,4,2,3987.32,1993.66,2022-08-07,2024-03-29,2024-03-29
C0310,Wridesh Kar,Jaipur,paid_search,2023-04-03,5,4,8165.83,2041.46,2023-07-28,2024-06-30,2024-06-30
C1085,Jatin Chada,Kolkata,referral,2022-05-16,4,1,2139.32,2139.32,2022-05-27,2023-03-01,2023-03-01
C0757,Ekantika Pillay,Ahmedabad,paid_search,2022-05-24,3,1,3516.67,3516.67,2023-12-24,2024-05-05,2024-05-05
C0221,Kashvi Kulkarni,Hyderabad,social_media,2024-02-16,7,5,11795.59,2359.12,2024-04-08,2024-06-30,2024-06-30
C0103,Frederick Kothari,Bengaluru,referral,2024-04-10,4,2,3419.37,1709.69,2024-04-22,2024-06-30,2024-06-30
C1973,Arunima Kari,Jaipur,organic,2024-01-28,3,2,10152.38,5076.19,2024-06-30,2024-06-30,2024-06-30
C1384,Vincent Kale,Kolkata,paid_search,2022-04-16,7,4,17355.06,4338.76,2022-11-24,2023-12-30,2023-12-30
C1732,Hitesh Nadkarni,Ahmedabad,paid_search,2022-07-02,4,2,11172.78,5586.39,2022-12-19,2023-11-20,2023-11-20
C1764,Jackson Sathe,Kolkata,referral,2023-07-23,3,1,2873.93,2873.93,2023-10-01,2024-06-30,2024-06-30
C0375,Om Shankar,Jaipur,paid_search,2024-06-24,3,3,10526.4,3508.8,2024-06-30,2024-06-30,2024-06-30
C0782,Sachi Bedi,Kolkata,paid_search,2023-06-10,6,6,29327.96,4887.99,2023-08-15,2024-06-30,2024-06-30
C1482,Faraj Garde,Kolkata,referral,2023-07-21,6,5,24503.54,4900.71,2024-01-21,2024-06-30,2024-06-30
C1388,Suhani Murthy,Kolkata,referral,2022-12-12,2,0,0.0,,2024-01-21,2024-06-26,2024-06-26
C0956,Baljiwan Sharma,Kolkata,email,2023-10-23,4,2,2046.81,1023.41,2024-06-30,2024-06-30,2024-06-30
C0292,Ojasvi Sinha,Bengaluru,email,2023-07-17,6,3,8955.09,2985.03,2023-08-03,2024-06-30,2024-06-30
C0606,Amol Jain,Surat,social_media,2022-05-27,4,2,3704.74,1852.37,2022-09-20,2023-11-27,2023-11-27
C0951,Mahika Lall,Pune,social_media,2024-03-20,3,2,4696.11,2348.06,2024-03-25,2024-06-30,2024-06-30
C0997,Adweta Keer,Chennai,organic,2023-05-17,8,8,36313.98,4539.25,2023-08-10,2024-06-30,2024-06-30
C1631,Harish Lalla,Hyderabad,paid_search,2023-01-21,7,5,17878.16,3575.63,2023-01-30,2024-06-30,2024-06-30
C1578,Mason Bal,Delhi,paid_search,2023-07-15,7,3,13203.02,4401.01,2023-11-25,2024-06-30,2024-06-30
C0005,Gayathri Chaudry,Mumbai,referral,2024-02-13,6,5,30780.75,6156.15,2024-03-09,2024-06-30,2024-06-30
C1670,Fiyaz Gera,Surat,organic,2024-04-03,5,4,13177.82,3294.46,2024-06-30,2024-06-30,2024-06-30
C0075,Lajita Sood,Jaipur,organic,2022-03-17,5,4,11013.59,2753.4,2022-12-27,2024-02-15,2024-02-15
C1487,Zarna Sule,Jaipur,referral,2022-11-26,3,2,10131.78,5065.89,2023-03-18,2023-11-10,2023-11-10
C0575,Urvi Dugar,Hyderabad,social_media,2022-12-20,5,5,16593.72,3318.74,2023-02-25,2024-06-30,2024-06-30
C0395,Laksh Raja,Pune,organic,2022-02-21,3,2,16629.29,8314.65,2022-08-07,2023-08-16,2023-08-16
C0034,Aarnav Ramakrishnan,Mumbai,organic,2022-08-14,4,2,2171.28,1085.64,2022-10-18,2024-06-30,2024-06-30
C0091,Simon Pant,Bengaluru,social_media,2022-09-26,4,3,24679.52,8226.51,2022-09-28,2024-06-30,2024-06-30
C0182,Qushi Gill,Pune,paid_search,2023-04-11,3,1,2524.36,2524.36,2023-06-28,2024-06-30,2024-06-30
C1061,Daksha Murthy,Bengaluru,paid_search,2023-03-09,3,1,5286.64,5286.64,2023-08-08,2024-01-24,2024-01-24
C0167,Mohini Sagar,Kolkata,paid_search,2022-07-31,3,2,14159.74,7079.87,2022-10-24,2024-04-25,2024-04-25
C1815,Nikita Batra,Mumbai,organic,2022-11-07,5,3,12743.22,4247.74,2023-03-20,2023-09-20,2023-09-20
C1057,Lakshit Sanghvi,Delhi,organic,2023-05-04,6,3,9921.77,3307.26,2023-05-08,2024-06-30,2024-06-30
C0835,Baljiwan Ramakrishnan,Pune,paid_search,2024-06-09,3,2,11192.55,5596.28,2024-06-30,2024-06-30,2024-06-30
C0754,Manbir Bhakta,Kolkata,referral,2024-05-26,5,3,16581.12,5527.04,2024-06-28,2024-06-30,2024-06-30
C0158,Imaran Bal,Hyderabad,referral,2024-02-09,5,4,21847.24,5461.81,2024-05-14,2024-06-30,2024-06-30
C0874,Sneha Tandon,Jaipur,organic,2023-09-27,8,5,24407.03,4881.41,2023-10-16,2024-06-30,2024-06-30
C0836,Yutika Swaminathan,Hyderabad,email,2022-01-16,8,4,15674.73,3918.68,2022-03-10,2023-10-25,2023-10-25
C1713,Frado Warrior,Chennai,organic,2024-04-15,5,4,28869.97,7217.49,2024-06-30,2024-06-30,2024-06-30
C0031,Pahal Goswami,Ahmedabad,organic,2023-06-14,5,1,11800.29,11800.29,2023-07-12,2024-06-30,2024-06-30
C0814,Arunima Krishnan,Bengaluru,email,2024-06-16,6,3,6190.31,2063.44,2024-06-30,2024-06-30,2024-06-30
C0416,Udarsh Nagy,Chennai,social_media,2022-05-10,4,2,7010.61,3505.31,2022-09-06,2024-04-14,2024-04-14
C1391,Balveer Patla,Kolkata,organic,2022-06-18,5,3,12275.24,4091.75,2023-07-10,2024-05-02,2024-05-02
C1515,Lucky Khosla,Kolkata,paid_search,2022-02-18,7,5,34356.78,6871.36,2022-03-21,2024-01-07,2024-01-07
C1192,Eta Naidu,Chennai,organic,2024-04-10,4,3,8087.02,2695.67,2024-06-30,2024-06-30,2024-06-30
C1077,Banjeet Virk,Mumbai,referral,2023-12-09,4,3,9109.28,3036.43,2024-05-26,2024-06-30,2024-06-30
C0682,Ansh Purohit,Kolkata,paid_search,2022-03-17,2,1,6482.1,6482.1,2022-12-10,2024-01-26,2024-01-26
C1181,Elijah Shenoy,Surat,organic,2023-09-27,6,4,15643.06,3910.77,2024-03-24,2024-06-30,2024-06-30
C1362,Theodore Chahal,Surat,social_media,2023-10-12,5,4,21578.69,5394.67,2024-02-21,2024-06-30,2024-06-30
C1387,Gunbir Aurora,Jaipur,social_media,2023-04-12,5,2,1734.08,867.04,2023-04-27,2024-06-30,2024-06-30
C1633,Lavanya Badal,Surat,organic,2023-05-09,6,3,6343.01,2114.34,2023-12-24,2024-06-30,2024-06-30
C0850,Oscar Nayak,Chennai,organic,2023-03-04,6,5,15266.75,3053.35,2023-04-20,2024-06-30,2024-06-30
C1667,David Murthy,Mumbai,social_media,2023-01-15,3,2,6178.86,3089.43,2023-04-17,2024-06-05,2024-06-05
C0063,Omkaar Chad,Delhi,referral,2023-06-05,6,3,24763.4,8254.47,2023-07-17,2024-06-30,2024-06-30
C1096,Anirudh Luthra,Hyderabad,email,2023-06-08,3,1,10802.58,10802.58,2023-10-28,2024-06-30,2024-06-30
C1698,Tristan Gokhale,Surat,social_media,2023-02-15,5,1,1167.81,1167.81,2023-08-19,2024-06-30,2024-06-30
C1843,Anita Baria,Kolkata,organic,2024-03-05,2,1,4732.36,4732.36,2024-06-30,2024-06-30,2024-06-30
C0810,Hemal Warrior,Mumbai,organic,2024-03-05,7,3,2669.44,889.81,2024-03-29,2024-06-30,2024-06-30
C0690,Azad Rama,Ahmedabad,paid_search,2022-12-08,6,3,9675.64,3225.21,2023-11-18,2024-06-30,2024-06-30
C1453,Balhaar Walla,Chennai,organic,2022-12-05,4,3,8499.46,2833.15,2023-03-18,2024-06-30,2024-06-30
C1003,Harinakshi Sidhu,Ahmedabad,paid_search,2023-03-02,2,1,3449.26,3449.26,2023-08-23,2024-05-27,2024-05-27
C1854,Sanaya Batta,Jaipur,organic,2023-07-17,6,6,16873.24,2812.21,2023-09-24,2024-06-30,2024-06-30
C1933,Nisha Nadig,Hyderabad,social_media,2023-08-06,4,1,2186.93,2186.93,2024-06-30,2024-06-30,2024-06-30
C1314,Ranbir Dixit,Mumbai,paid_search,2022-09-13,3,1,2572.64,2572.64,2022-12-10,2024-06-30,2024-06-30
C1584,Yashasvi Bose,Jaipur,paid_search,2024-05-21,4,2,6504.15,3252.08,2024-06-30,2024-06-30,2024-06-30
C0830,Aradhana Bhatia,Hyderabad,organic,2024-01-12,4,2,21425.55,10712.78,2024-03-29,2024-06-30,2024-06-30
C0825,Ekansh Arora,Kolkata,email,2023-07-30,5,2,4875.46,2437.73,2023-11-16,2024-06-30,2024-06-30
C1922,Zashil Pai,Mumbai,email,2022-01-01,3,2,6159.69,3079.85,2022-02-21,2023-07-20,2023-07-20
C1405,Rajeshri Pant,Surat,social_media,2022-10-04,7,5,13615.83,2723.17,2023-01-27,2024-06-30,2024-06-30
C0143,Janya Deep,Delhi,paid_search,2023-09-18,2,0,0.0,,2023-10-04,2024-06-30,2024-06-30
C1756,Akshay Bhattacharyya,Chennai,paid_search,2022-08-31,7,4,6290.48,1572.62,2023-02-04,2024-06-30,2024-06-30
C1537,Ganga Bajaj,Hyderabad,social_media,2022-08-15,4,2,13393.0,6696.5,2022-08-18,2023-07-29,2023-07-29
C0998,Frederick Anne,Ahmedabad,social_media,2022-11-19,2,0,0.0,,2023-04-12,2023-09-01,2023-09-01
C1465,Vinaya Cheema,Hyderabad,referral,2022-02-25,4,0,0.0,,2022-08-10,2023-10-28,2023-10-28
C1682,Azad D’Alia,Kolkata,referral,2022-10-10,4,4,21517.29,5379.32,2022-11-13,2023-10-03,2023-10-03
C0709,Sanaya Thaman,Surat,email,2024-03-04,4,1,4242.92,4242.92,2024-06-30,2024-06-30,2024-06-30
C0269,Dipta Sahota,Kolkata,email,2022-11-08,2,1,2801.85,2801.85,2023-04-06,2024-06-30,2024-06-30
C1622,Ladli Chana,Hyderabad,paid_search,2023-11-16,3,1,1667.28,1667.28,2024-06-30,2024-06-30,2024-06-30
C1965,Eiravati Pathak,Ahmedabad,social_media,2024-04-02,3,2,9123.18,4561.59,2024-05-24,2024-06-30,2024-06-30
C1410,Akshay Prabhakar,Chennai,referral,2022-07-24,5,2,8775.71,4387.85,2023-02-15,2024-06-15,2024-06-15
C1533,Nikita Bora,Pune,paid_search,2023-12-26,4,3,18964.82,6321.61,2024-06-30,2024-06-30,2024-06-30
C1588,Omya Lall,Pune,organic,2022-12-05,4,3,13919.19,4639.73,2022-12-10,2024-02-13,2024-02-13
C0440,Darsh Chahal,Hyderabad,referral,2023-08-11,5,4,22250.39,5562.6,2023-09-07,2024-06-30,2024-06-30
C0832,Pranav Swamy,Delhi,organic,2024-06-13,7,5,19856.95,3971.39,2024-06-30,2024-06-30,2024-06-30
C1548,Rishi Oza,Ahmedabad,paid_search,2023-06-05,4,2,8377.95,4188.98,2023-08-16,2024-06-30,2024-06-30
C0589,Krish Shetty,Chennai,organic,2022-12-06,6,4,16594.75,4148.69,2023-04-10,2024-06-30,2024-06-30
C1298,Vasudha Memon,Mumbai,paid_search,2023-01-17,6,2,6371.18,3185.59,2023-01-31,2024-06-30,2024-06-30
C1396,Frederick Gole,Chennai,referral,2023-10-18,4,1,1877.66,1877.66,2024-06-30,2024-06-30,2024-06-30
C0137,Tripti Kumer,Bengaluru,social_media,2024-03-23,4,2,10901.94,5450.97,2024-05-19,2024-06-30,2024-06-30
C0230,Damini Sehgal,Pune,organic,2022-07-17,3,0,0.0,,2023-09-16,2024-06-06,2024-06-06
C0647,Hemangini Bahri,Bengaluru,social_media,2023-05-30,6,2,9295.73,4647.87,2023-10-29,2024-06-30,2024-06-30
C1525,Netra Bir,Kolkata,organic,2022-02-11,6,3,8139.25,2713.08,2022-02-20,2024-02-10,2024-02-10
C0732,Eiravati Sachdev,Mumbai,organic,2022-08-27,2,1,1229.5,1229.5,2023-06-26,2023-08-18,2023-08-18
C0194,Gautam Tripathi,Delhi,referral,2023-09-14,3,2,4841.21,2420.61,2024-02-01,2024-06-30,2024-06-30
C1523,Meera Bir,Delhi,organic,2022-07-01,6,3,16793.36,5597.79,2022-09-13,2024-06-07,2024-06-07
C1157,Rayaan Devi,Chennai,referral,2023-04-20,3,1,2337.3,2337.3,2023-07-13,2024-06-30,2024-06-30
C1708,Aarna Hora,Kolkata,paid_search,2022-12-28,4,3,20123.49,6707.83,2023-07-19,2024-06-30,2024-06-30
C1516,Bimala Mann,Pune,email,2024-03-18,5,3,12621.57,4207.19,2024-06-30,2024-06-30,2024-06-30
C0141,Watika Mangat,Hyderabad,organic,2022-08-19,1,1,1186.15,1186.15,2023-08-14,2023-08-14,2023-08-14
C1700,Siddharth Mittal,Bengaluru,social_media,2024-03-03,1,1,7422.82,7422.82,2024-05-25,2024-05-25,2024-05-25
C1641,Agastya Edwin,Bengaluru,social_media,2023-08-28,3,1,6931.2,6931.2,2024-06-13,2024-06-30,2024-06-30
C1100,Lajita Panchal,Kolkata,organic,2022-03-30,3,2,11192.76,5596.38,2022-04-23,2023-07-26,2023-07-26
C0789,Joshua Trivedi,Ahmedabad,organic,2022-03-12,8,5,43521.67,8704.33,2022-04-02,2024-02-18,2024-02-18
C0530,Pratyush Raghavan,Surat,referral,2024-05-01,4,3,8585.34,2861.78,2024-06-30,2024-06-30,2024-06-30
C0933,Yoshita Kari,Surat,email,2022-11-25,5,2,8746.23,4373.12,2023-04-18,2024-03-09,2024-03-09
C0122,Wishi Manne,Kolkata,organic,2023-12-27,4,4,11748.96,2937.24,2024-04-25,2024-06-30,2024-06-30
C0573,Chakradev Bora,Pune,organic,2023-02-01,3,2,6463.01,3231.51,2023-10-25,2024-06-30,2024-06-30
C1156,Sai Nath,Hyderabad,paid_search,2024-02-28,2,2,7319.24,3659.62,2024-06-30,2024-06-30,2024-06-30
C1598,Hardik Palan,Bengaluru,social_media,2023-01-04,2,1,1660.97,1660.97,2023-12-12,2024-01-06,2024-01-06
C1981,Warjas Krish,Chennai,social_media,2023-11-08,4,3,15593.5,5197.83,2023-11-09,2024-06-30,2024-06-30
C0156,Jeremiah Jha,Ahmedabad,referral,2023-07-16,4,3,10602.68,3534.23,2023-10-16,2024-06-30,2024-06-30
C0535,Noah Borde,Chennai,email,2022-09-02,7,5,36390.72,7278.14,2023-04-24,2023-12-24,2023-12-24
C0881,Ekalinga Jayaraman,Kolkata,social_media,2023-01-24,2,2,3525.27,1762.64,2023-07-10,2024-01-22,2024-01-22
C0803,Maanas Sur,Kolkata,social_media,2023-11-08,2,2,3584.0,1792.0,2024-04-02,2024-04-29,2024-04-29
C1712,Balendra Choudhury,Surat,paid_search,2023-07-27,5,4,13053.31,3263.33,2023-12-30,2024-06-30,2024-06-30
C0912,Ayush Dar,Chennai,paid_search,2022-01-06,3,1,1291.91,1291.91,2022-04-22,2023-02-02,2023-02-02
C0598,Siddharth Doctor,Chennai,paid_search,2023-11-08,5,1,1661.34,1661.34,2023-11-11,2024-06-30,2024-06-30
C1302,Frado Wadhwa,Bengaluru,paid_search,2022-08-22,2,2,7227.86,3613.93,2023-02-18,2024-04-12,2024-04-12
C1881,Qarin Lad,Jaipur,paid_search,2022-01-01,3,3,7797.65,2599.22,2022-05-07,2022-10-29,2022-10-29
C0419,Gabriel Shan,Jaipur,social_media,2023-04-10,7,3,6955.9,2318.63,2023-05-17,2024-06-30,2024-06-30
C1740,Tripti Konda,Ahmedabad,social_media,2023-11-11,6,4,13000.71,3250.18,2023-11-18,2024-06-30,2024-06-30
C1950,Anamika Prashad,Hyderabad,paid_search,2022-04-03,4,2,1765.67,882.84,2022-08-22,2023-07-22,2023-07-22
C1847,Ishanvi Chacko,Hyderabad,paid_search,2024-02-26,6,3,14596.5,4865.5,2024-06-30,2024-06-30,2024-06-30
C1196,Xalak Chaudry,Jaipur,referral,2022-09-30,4,3,18800.76,6266.92,2022-11-25,2023-09-09,2023-09-09
C0676,Vasana Misra,Ahmedabad,organic,2023-09-04,5,3,6061.61,2020.54,2023-10-09,2024-06-30,2024-06-30
C0413,Ojas Pillai,Ahmedabad,social_media,2022-04-21,3,2,10165.83,5082.92,2022-11-02,2023-10-15,2023-10-15
