customer_id,customer_name,city,acquisition_channel,segment,recency_days,frequency,total_revenue,r_score,f_score,m_score,rfm_score
C0336,Anjali Seshadri,Hyderabad,paid_search,Loyal,100,3,13781.83,2.0,3.0,4.0,9.0
C0390,Zashil Butala,Pune,paid_search,At Risk,1,1,3234.3,4.0,1.0,1.0,6.0
C0209,Ryan Devi,Ahmedabad,paid_search,Champions,1,3,16854.46,4.0,3.0,4.0,11.0
C0885,Dominic Guha,Delhi,referral,At Risk,1,3,9181.0,4.0,3.0,3.0,10.0
C1664,Anusha Bhandari,Ahmedabad,social_media,Lost,246,2,7872.98,1.0,2.0,2.0,5.0
C0087,Advik Salvi,Chennai,paid_search,Champions,1,6,10162.35,4.0,5.0,3.0,12.0
C0822,Gunbir Wali,Ahmedabad,organic,Champions,1,4,11132.84,4.0,4.0,3.0,11.0
C0186,Janaki Chakrabarti,Mumbai,email,Champions,1,4,28355.01,4.0,4.0,5.0,13.0
C1913,Yahvi Gulati,Pune,social_media,At Risk,1,2,3845.83,4.0,2.0,1.0,7.0
C0184,Tripti Brahmbhatt,Kolkata,organic,At Risk,1,2,7441.54,4.0,2.0,2.0,8.0
C1556,Vihaan Mody,Bengaluru,organic,Loyal,178,5,24254.0,1.0,5.0,5.0,11.0
C0258,Bhavika Yadav,Ahmedabad,organic,Champions,1,4,16795.76,4.0,4.0,4.0,12.0
C1202,Wazir Sawhney,Pune,email,At Risk,1,3,4165.22,4.0,3.0,1.0,8.0
C0341,Saumya Vala,Chennai,paid_search,Champions,1,4,11593.58,4.0,4.0,3.0,11.0
C1615,Jack Goda,Surat,social_media,At Risk,1,2,2392.29,4.0,2.0,1.0,7.0
C0364,Meghana Balakrishnan,Bengaluru,organic,Loyal,64,3,15940.12,2.0,3.0,4.0,9.0
C0776,Tripti Ram,Jaipur,organic,At Risk,1,2,6241.65,4.0,2.0,2.0,8.0
C0955,Frado Bhatti,Mumbai,social_media,At Risk,1,1,2741.42,4.0,1.0,1.0,6.0
C1587,Warda Hora,Surat,paid_search,Champions,1,4,11224.23,4.0,4.0,3.0,11.0
C1979,Omisha Koshy,Surat,organic,At Risk,1,2,9521.41,4.0,2.0,3.0,9.0
C1980,Avni Oak,Mumbai,organic,Champions,1,4,19712.46,4.0,4.0,5.0,13.0
C1941,Anmol Patil,Kolkata,email,Loyal,114,4,18081.6,2.0,4.0,4.0,10.0
C1707,Praneel Samra,Chennai,referral,Loyal,187,3,9086.16,1.0,3.0,3.0,7.0
C1770,Warhi Gade,Surat,organic,At Risk,1,2,4912.05,4.0,2.0,2.0,8.0
C1136,Samesh Ratta,Mumbai,organic,Loyal,84,3,19641.72,2.0,3.0,5.0,10.0
C1769,Ria Choudhury,Ahmedabad,paid_search,Champions,1,3,14956.69,4.0,3.0,4.0,11.0
C0767,Vasatika Dugal,Hyderabad,email,At Risk,1,3,10528.23,4.0,3.0,3.0,10.0
C0663,Abhimanyu Prakash,Pune,paid_search,Loyal,332,3,9384.72,1.0,3.0,3.0,7.0
C0548,Anusha Rao,Ahmedabad,referral,At Risk,1,2,6140.85,4.0,2.0,2.0,8.0
C1534,Urvi Tella,Jaipur,organic,Lost,135,2,7227.62,1.0,2.0,2.0,5.0
C1618,Advika Nadkarni,Bengaluru,social_media,Champions,1,4,8630.61,4.0,4.0,3.0,11.0
C0420,Xavier Shetty,Delhi,referral,Loyal,138,3,12114.2,1.0,3.0,3.0,7.0
C0927,Dominic Mitra,Ahmedabad,social_media,Loyal,217,3,15504.01,1.0,3.0,4.0,8.0
C1037,Ojas Dua,Pune,social_media,At Risk,1,1,3596.08,4.0,1.0,1.0,6.0
C0142,Zashil Devan,Hyderabad,email,Lost,301,2,4429.26,1.0,2.0,1.0,4.0
C0734,Vihaan Kata,Bengaluru,organic,Champions,1,3,12992.44,4.0,3.0,4.0,11.0
C1078,Chavvi Menon,Chennai,organic,Champions,1,3,14587.28,4.0,3.0,4.0,11.0
C1875,Maanas Zacharia,Jaipur,paid_search,Lost,167,3,7524.45,1.0,3.0,2.0,6.0
C0327,Zayyan Pandya,Jaipur,paid_search,At Risk,1,1,3813.2,4.0,1.0,1.0,6.0
C1377,Baghyawati Gaba,Kolkata,paid_search,Champions,1,5,20070.96,4.0,5.0,5.0,14.0
C0203,Harita Sunder,Pune,organic,At Risk,1,3,5498.23,4.0,3.0,2.0,9.0
C0749,Nicholas Dhillon,Chennai,organic,At Risk,1,2,6629.26,4.0,2.0,2.0,8.0
C0434,Advik Bhatia,Mumbai,email,At Risk,1,1,1111.04,4.0,1.0,1.0,6.0
C1373,Krishna Dass,Ahmedabad,organic,Loyal,432,3,17698.16,1.0,3.0,4.0,8.0
C0060,Joshua Handa,Mumbai,social_media,At Risk,1,4,7931.69,4.0,4.0,2.0,10.0
C1148,Balhaar Johal,Hyderabad,organic,Loyal,116,5,21316.52,2.0,5.0,5.0,12.0
C1731,Nilima Pandey,Pune,organic,Champions,1,4,12081.15,4.0,4.0,3.0,11.0
C0904,Advik Mane,Jaipur,email,At Risk,1,1,840.07,4.0,1.0,1.0,6.0
C0864,Vedant Chaudhari,Hyderabad,paid_search,Lost,213,1,1988.64,1.0,1.0,1.0,3.0
C0513,Raghav Gala,Chennai,social_media,Lost,23,1,1811.05,2.0,1.0,1.0,4.0
C1170,Omya Sridhar,Delhi,social_media,At Risk,1,3,6773.15,4.0,3.0,2.0,9.0
C0841,Hredhaan Parmer,Chennai,paid_search,Champions,1,3,17424.32,4.0,3.0,4.0,11.0
C0675,Devika Naidu,Mumbai,organic,Lost,345,2,6926.4,1.0,2.0,2.0,5.0
C1366,Krishna Bal,Mumbai,referral,At Risk,1,1,1880.66,4.0,1.0,1.0,6.0
C1491,Omisha Majumdar,Bengaluru,paid_search,Lost,315,2,12073.65,1.0,2.0,3.0,6.0
C0477,Isaiah Sachdeva,Delhi,organic,Champions,1,6,24865.23,4.0,5.0,5.0,14.0
C0358,Hemani Bakshi,Mumbai,paid_search,At Risk,1,1,1249.35,4.0,1.0,1.0,6.0
C1796,Umang Naidu,Delhi,organic,At Risk,1,1,1106.28,4.0,1.0,1.0,6.0
C0743,Ojas Sami,Ahmedabad,organic,Lost,38,1,12340.4,2.0,1.0,3.0,6.0
C0403,Urishilla Bora,Hyderabad,social_media,At Risk,1,2,2597.61,4.0,2.0,1.0,7.0
C1802,Lajita Bawa,Chennai,paid_search,At Risk,1,2,8189.47,4.0,2.0,2.0,8.0
C1125,Priya Chaudhuri,Mumbai,organic,Lost,46,2,12030.6,2.0,2.0,3.0,7.0
C0613,Zehaan Lal,Pune,social_media,Loyal,280,3,10634.33,1.0,3.0,3.0,7.0
C1445,Pushti Grewal,Surat,organic,At Risk,1,2,3322.87,4.0,2.0,1.0,7.0
C0178,Vedika Sathe,Surat,social_media,At Risk,1,1,867.42,4.0,1.0,1.0,6.0
C0139,Rushil Rajagopalan,Pune,organic,Champions,1,4,13506.53,4.0,4.0,4.0,12.0
C1903,Nachiket Dhar,Chennai,organic,Lost,451,1,1386.02,1.0,1.0,1.0,3.0
C1848,Timothy Saraf,Hyderabad,social_media,At Risk,1,2,6764.02,4.0,2.0,2.0,8.0
C1694,Nathaniel Padmanabhan,Bengaluru,paid_search,At Risk,1,3,8534.4,4.0,3.0,2.0,9.0
C1191,Thomas Char,Hyderabad,organic,At Risk,1,1,4204.31,4.0,1.0,1.0,6.0
C1263,Radha Dixit,Chennai,organic,Champions,1,4,13445.83,4.0,4.0,4.0,12.0
C0425,Girish Tiwari,Pune,paid_search,Loyal,213,5,12479.19,1.0,5.0,3.0,9.0
C1985,Falak Parekh,Jaipur,email,At Risk,1,2,5254.58,4.0,2.0,2.0,8.0
C0405,Pallavi Ratti,Kolkata,paid_search,Lost,208,3,6839.96,1.0,3.0,2.0,6.0
C1685,Rachit Parmar,Ahmedabad,organic,At Risk,1,3,7021.56,4.0,3.0,2.0,9.0
C1271,Dipta Das,Chennai,organic,Champions,1,2,29318.47,4.0,2.0,5.0,11.0
C0070,Shivani Lad,Pune,organic,At Risk,1,1,3658.28,4.0,1.0,1.0,6.0
C1547,Lakshit D’Alia,Pune,paid_search,At Risk,1,1,1460.72,4.0,1.0,1.0,6.0
C1665,Urvashi Chawla,Jaipur,referral,At Risk,1,2,5406.72,4.0,2.0,2.0,8.0
C0746,Suhani Chana,Pune,organic,Loyal,163,4,14742.6,1.0,4.0,4.0,9.0
C1082,Lakshit Thaman,Hyderabad,paid_search,Loyal,101,3,9304.51,2.0,3.0,3.0,8.0
C1723,Bhavna Sharma,Ahmedabad,referral,Lost,47,2,8185.48,2.0,2.0,2.0,6.0
C0373,Nilima Swamy,Pune,organic,At Risk,1,2,11495.51,4.0,2.0,3.0,9.0
C1450,Chandran Tak,Jaipur,referral,Lost,702,1,3880.9,1.0,1.0,1.0,3.0
C1022,Gautam Sami,Pune,paid_search,Champions,1,5,18289.24,4.0,5.0,4.0,13.0
C1342,Ansh Mukherjee,Hyderabad,referral,At Risk,1,1,3973.26,4.0,1.0,1.0,6.0
C1056,Kashish Sachdeva,Delhi,organic,Lost,281,1,2235.74,1.0,1.0,1.0,3.0
C1498,Rachana Buch,Pune,social_media,At Risk,1,1,11445.69,4.0,1.0,3.0,8.0
C1550,Zaid Bhandari,Delhi,organic,Lost,139,2,7075.66,1.0,2.0,2.0,5.0
C0623,Nidra Iyer,Delhi,paid_search,At Risk,1,3,8491.9,4.0,3.0,2.0,9.0
C0790,Chasmum Walia,Bengaluru,referral,Lost,219,1,11496.12,1.0,1.0,3.0,5.0
C1374,Qarin Brahmbhatt,Bengaluru,social_media,At Risk,1,2,3369.82,4.0,2.0,1.0,7.0
C0934,Unnati Choudhary,Ahmedabad,paid_search,Lost,482,1,5000.02,1.0,1.0,2.0,4.0
C0279,Laksh Ahluwalia,Ahmedabad,email,At Risk,1,1,1080.03,4.0,1.0,1.0,6.0
C1115,Zansi Bassi,Delhi,organic,At Risk,1,3,9740.68,4.0,3.0,3.0,10.0
C1124,Gopal Roy,Pune,organic,Lost,69,1,17671.35,2.0,1.0,4.0,7.0
C1255,Shivansh Kar,Mumbai,organic,Lost,215,1,3377.4,1.0,1.0,1.0,3.0
C0626,Yahvi Menon,Hyderabad,organic,Lost,103,1,860.05,2.0,1.0,1.0,4.0
C1509,Samarth Varty,Hyderabad,referral,Lost,46,2,6350.1,2.0,2.0,2.0,6.0
C1857,Quincy Raja,Delhi,organic,Lost,509,1,1325.11,1.0,1.0,1.0,3.0
C0393,Hemal Dara,Ahmedabad,organic,At Risk,1,2,12897.55,4.0,2.0,3.0,9.0
C0032,Chandresh Zachariah,Delhi,paid_search,At Risk,1,1,3687.03,4.0,1.0,1.0,6.0
C1122,Joshua Bhatia,Kolkata,email,Lost,490,1,1907.24,1.0,1.0,1.0,3.0
C1776,Gauri Pandya,Pune,organic,Loyal,14,5,18591.75,2.0,5.0,4.0,11.0
C1058,Ayushman Savant,Jaipur,social_media,Loyal,35,4,10347.16,2.0,4.0,3.0,9.0
C1414,Bhanumati Chaudhary,Pune,organic,At Risk,1,2,7835.23,4.0,2.0,2.0,8.0
C1209,Bhavika Sen,Surat,organic,Champions,1,3,29543.87,4.0,3.0,5.0,12.0
C1254,Warda Manne,Surat,paid_search,Loyal,53,4,10035.81,2.0,4.0,3.0,9.0
C1869,Yashica Soni,Pune,referral,Champions,1,6,24733.44,4.0,5.0,5.0,14.0
C1717,Anthony Gour,Jaipur,organic,Loyal,111,3,17832.71,2.0,3.0,4.0,9.0
C1638,Matthew Bansal,Delhi,social_media,At Risk,1,1,3900.47,4.0,1.0,1.0,6.0
C1651,Faras Dua,Ahmedabad,organic,At Risk,1,4,7081.14,4.0,4.0,2.0,10.0
C0240,Nakul Ghosh,Surat,organic,Loyal,285,4,11575.7,1.0,4.0,3.0,8.0
C0238,Ryan Das,Bengaluru,social_media,At Risk,1,2,5626.86,4.0,2.0,2.0,8.0
C1570,Pranit Kuruvilla,Mumbai,paid_search,Champions,1,6,22204.11,4.0,5.0,5.0,14.0
C1176,Rachana Shankar,Kolkata,referral,Champions,1,7,20578.06,4.0,5.0,5.0,14.0
C1210,Mitali Purohit,Pune,social_media,Lost,206,2,3390.96,1.0,2.0,1.0,4.0
C1773,Shivansh Dubey,Delhi,paid_search,Champions,1,4,10994.97,4.0,4.0,3.0,11.0
C0973,Mekhala Dey,Hyderabad,paid_search,Loyal,333,3,29722.49,1.0,3.0,5.0,9.0
C1044,Upadhriti Deep,Pune,referral,Champions,1,3,19041.11,4.0,3.0,5.0,12.0
C0953,Ikshita Bala,Delhi,referral,Lost,295,3,5490.95,1.0,3.0,2.0,6.0
C0968,Aahana Keer,Ahmedabad,paid_search,At Risk,1,2,4149.23,4.0,2.0,1.0,7.0
C0961,George Chandran,Kolkata,paid_search,Champions,1,4,29013.62,4.0,4.0,5.0,13.0
C0347,Meghana Natarajan,Hyderabad,email,At Risk,1,3,7872.17,4.0,3.0,2.0,9.0
C0479,Urvashi Barad,Chennai,social_media,Lost,118,2,2599.9,2.0,2.0,1.0,5.0
C1504,Nirja Shenoy,Delhi,organic,At Risk,1,1,7505.46,4.0,1.0,2.0,7.0
C0642,Veer Chaudhry,Pune,email,At Risk,1,2,6562.74,4.0,2.0,2.0,8.0
C0843,Dev Zachariah,Jaipur,referral,Champions,1,4,13654.24,4.0,4.0,4.0,12.0
C1486,Zehaan Patla,Surat,social_media,At Risk,1,3,9540.28,4.0,3.0,3.0,10.0
C0177,Nachiket Dugar,Jaipur,organic,Champions,1,6,18490.66,4.0,5.0,4.0,13.0
C1645,Samarth Prabhu,Bengaluru,organic,Champions,1,4,19118.44,4.0,4.0,5.0,13.0
C0094,Chaitaly Kant,Bengaluru,paid_search,Champions,1,3,16390.12,4.0,3.0,4.0,11.0
C0130,Mohammed Borde,Kolkata,social_media,At Risk,1,1,545.42,4.0,1.0,1.0,6.0
C0665,Wriddhish Varughese,Chennai,paid_search,Lost,271,1,5877.18,1.0,1.0,2.0,4.0
C0368,Orinder Mishra,Kolkata,email,Lost,207,2,9921.95,1.0,2.0,3.0,6.0
C0196,Harshil Oza,Chennai,social_media,Lost,252,2,12520.38,1.0,2.0,3.0,6.0
C0111,Anita Tella,Hyderabad,paid_search,At Risk,1,3,9740.48,4.0,3.0,3.0,10.0
C1782,Vidhi Krish,Ahmedabad,referral,At Risk,1,2,9311.22,4.0,2.0,3.0,9.0
C0365,Tanish Jha,Ahmedabad,email,Champions,1,5,28954.23,4.0,5.0,5.0,14.0
C1715,Banjeet Bose,Mumbai,organic,Champions,1,4,20803.31,4.0,4.0,5.0,13.0
C1659,Jai Saran,Jaipur,social_media,At Risk,1,2,5084.89,4.0,2.0,2.0,8.0
C1111,Onkar Hari,Ahmedabad,paid_search,At Risk,1,2,13114.83,4.0,2.0,4.0,10.0
C0359,Jack Dhar,Mumbai,social_media,Champions,1,4,15276.58,4.0,4.0,4.0,12.0
C1785,Ryan Chakrabarti,Pune,paid_search,Champions,1,7,15789.84,4.0,5.0,4.0,13.0
C0764,Advay Jaggi,Jaipur,email,At Risk,1,2,2177.46,4.0,2.0,1.0,7.0
C0926,Hritik Bali,Delhi,paid_search,Champions,1,3,19250.9,4.0,3.0,5.0,12.0
C0386,Siddharth Talwar,Kolkata,email,Champions,1,4,9225.03,4.0,4.0,3.0,11.0
C0996,Ranbir Sahota,Bengaluru,social_media,Champions,1,9,26264.34,4.0,5.0,5.0,14.0
C0762,Rishi Agarwal,Hyderabad,organic,At Risk,1,2,5036.47,4.0,2.0,2.0,8.0
C1267,Pratyush Rajagopalan,Surat,organic,Champions,1,5,19979.83,4.0,5.0,5.0,14.0
C1093,Ekiya Kuruvilla,Kolkata,organic,At Risk,1,2,5611.17,4.0,2.0,2.0,8.0
C0047,Prisha Andra,Ahmedabad,organic,Champions,1,4,16255.99,4.0,4.0,4.0,12.0
C0758,Brinda Sinha,Mumbai,organic,Champions,1,5,17435.5,4.0,5.0,4.0,13.0
C1493,Wishi Din,Jaipur,referral,Champions,1,6,19421.0,4.0,5.0,5.0,14.0
C0849,Neelima Nair,Surat,social_media,Champions,1,4,17138.24,4.0,4.0,4.0,12.0
C1527,Henry Ghosh,Chennai,organic,At Risk,1,3,5226.74,4.0,3.0,2.0,9.0
C1114,Niharika Mahal,Delhi,referral,At Risk,1,2,7486.92,4.0,2.0,2.0,8.0
C0027,Arya Sunder,Chennai,paid_search,Lost,83,1,7168.6,2.0,1.0,2.0,5.0
C0697,Yamini Nazareth,Mumbai,paid_search,Champions,1,4,9492.4,4.0,4.0,3.0,11.0
C1454,Girish Sagar,Jaipur,social_media,Loyal,372,4,9312.52,1.0,4.0,3.0,8.0
C0267,Urvi Lanka,Surat,email,Champions,1,5,16173.08,4.0,5.0,4.0,13.0
C0352,Xalak Dewan,Mumbai,email,At Risk,1,2,9633.15,4.0,2.0,3.0,9.0
C1886,Hemani Chatterjee,Ahmedabad,referral,Champions,1,3,30668.76,4.0,3.0,5.0,12.0
C0571,Aarna Reddy,Jaipur,organic,Champions,1,3,18085.57,4.0,3.0,4.0,11.0
C0572,Diya Badal,Ahmedabad,organic,At Risk,1,3,11371.14,4.0,3.0,3.0,10.0
C1572,Edhitha Barman,Jaipur,organic,At Risk,1,1,817.89,4.0,1.0,1.0,6.0
C0037,Dakshesh Trivedi,Chennai,social_media,Lost,61,2,4200.59,2.0,2.0,1.0,5.0
C0999,Simon Rajagopal,Pune,email,At Risk,1,1,2703.44,4.0,1.0,1.0,6.0
C0116,Bhavya Rattan,Bengaluru,social_media,Champions,1,5,11489.71,4.0,5.0,3.0,12.0
C0174,Abeer Golla,Ahmedabad,organic,At Risk,1,3,11449.79,4.0,3.0,3.0,10.0
C0046,Aarush Nath,Hyderabad,organic,Lost,201,2,8548.47,1.0,2.0,2.0,5.0
C1280,Kashish Vaidya,Pune,email,Lost,51,2,5069.97,2.0,2.0,2.0,6.0
C1376,Ikbal Chawla,Delhi,organic,Champions,1,5,16581.78,4.0,5.0,4.0,13.0
C0493,Anvi Sampath,Ahmedabad,paid_search,Lost,163,2,12605.51,1.0,2.0,3.0,6.0
C1299,Dalaja Varma,Chennai,paid_search,Champions,1,7,20022.74,4.0,5.0,5.0,14.0
C0394,Leela Chakraborty,Surat,email,Champions,1,5,22545.93,4.0,5.0,5.0,14.0
C1837,Daniel Roy,Ahmedabad,social_media,At Risk,1,3,5855.95,4.0,3.0,2.0,9.0
C0744,Gautam Tella,Chennai,referral,Champions,1,5,12311.4,4.0,5.0,3.0,12.0
C1850,Jacob Khare,Delhi,paid_search,Champions,1,4,16813.23,4.0,4.0,4.0,12.0
C1294,Abhimanyu Sandal,Bengaluru,social_media,At Risk,1,3,12157.04,4.0,3.0,3.0,10.0
C1735,Omya Roy,Hyderabad,social_media,Lost,99,1,7010.28,2.0,1.0,2.0,5.0
C1795,Ansh Ratti,Delhi,organic,At Risk,1,2,5562.24,4.0,2.0,2.0,8.0
C0537,Tripti Sawhney,Pune,social_media,At Risk,1,1,7696.59,4.0,1.0,2.0,7.0
C0241,Warjas Tak,Ahmedabad,paid_search,At Risk,1,2,9485.1,4.0,2.0,3.0,9.0
C0965,Amrita Walia,Delhi,referral,Loyal,107,5,15983.03,2.0,5.0,4.0,11.0
C1510,Charvi Mukhopadhyay,Pune,referral,Loyal,291,4,19396.95,1.0,4.0,5.0,10.0
C0370,Omya Devi,Kolkata,organic,At Risk,1,2,4026.93,4.0,2.0,1.0,7.0
C0435,Frado Lad,Chennai,paid_search,At Risk,1,3,9886.78,4.0,3.0,3.0,10.0
C0054,Arya Boase,Mumbai,organic,Champions,1,4,24937.48,4.0,4.0,5.0,13.0
C0930,Hardik Atwal,Surat,paid_search,Champions,1,4,9779.08,4.0,4.0,3.0,11.0
C1154,Faqid Parmer,Ahmedabad,paid_search,Loyal,129,4,13313.51,1.0,4.0,4.0,9.0
C1760,Yash Kunda,Chennai,paid_search,Champions,1,4,13653.89,4.0,4.0,4.0,12.0
C0852,Kiaan Chaudhry,Hyderabad,paid_search,Champions,1,8,59827.54,4.0,5.0,5.0,14.0
C0962,Prisha Kadakia,Surat,social_media,At Risk,1,3,5622.74,4.0,3.0,2.0,9.0
C1888,Devika Manne,Pune,organic,At Risk,1,3,6996.37,4.0,3.0,2.0,9.0
C1637,Viraj Bhargava,Pune,social_media,Loyal,282,5,20458.82,1.0,5.0,5.0,11.0
C1561,Dalaja Balay,Kolkata,paid_search,Champions,1,4,30558.41,4.0,4.0,5.0,13.0
C1613,Vrishti Ramanathan,Delhi,paid_search,Champions,1,5,16231.24,4.0,5.0,4.0,13.0
C1840,Max Jha,Ahmedabad,email,Loyal,60,4,11074.82,2.0,4.0,3.0,9.0
C1214,Rohan Dubey,Pune,email,Champions,1,6,36537.65,4.0,5.0,5.0,14.0
C0583,Michael Patla,Mumbai,referral,Loyal,11,7,20183.41,2.0,5.0,5.0,12.0
C0189,Warinder Chauhan,Hyderabad,referral,Loyal,34,4,16375.87,2.0,4.0,4.0,10.0
C0974,Watika Chana,Bengaluru,paid_search,At Risk,1,1,1809.21,4.0,1.0,1.0,6.0
C1560,Udarsh Jha,Hyderabad,email,Champions,1,4,10940.72,4.0,4.0,3.0,11.0
C1150,Aachal Chad,Pune,paid_search,Champions,1,5,33365.05,4.0,5.0,5.0,14.0
C0345,Anya Sama,Surat,organic,Champions,1,8,13507.22,4.0,5.0,4.0,13.0
C0256,Wishi Morar,Jaipur,organic,Loyal,111,4,7972.09,2.0,4.0,2.0,8.0
C0429,Dipta Ray,Pune,referral,Loyal,106,4,33770.16,2.0,4.0,5.0,11.0
C1811,Shaurya Memon,Jaipur,paid_search,At Risk,1,3,9055.4,4.0,3.0,3.0,10.0
C1655,Charles Devan,Bengaluru,social_media,Loyal,24,5,23528.54,2.0,5.0,5.0,12.0
C1186,Advay Mahajan,Jaipur,referral,At Risk,1,2,11545.26,4.0,2.0,3.0,9.0
C0113,Amruta Baria,Pune,social_media,At Risk,1,3,5175.39,4.0,3.0,2.0,9.0
C1541,Liam Jayaraman,Ahmedabad,organic,At Risk,1,1,3585.63,4.0,1.0,1.0,6.0
C0259,Jasmit Rau,Chennai,social_media,Champions,1,5,19658.22,4.0,5.0,5.0,14.0
C1609,Barkha Deep,Ahmedabad,social_media,Champions,1,4,17953.25,4.0,4.0,4.0,12.0
C0090,Ucchal Raghavan,Bengaluru,social_media,Champions,1,4,18002.29,4.0,4.0,4.0,12.0
C0045,Yashasvi Suresh,Pune,referral,Champions,1,6,33187.11,4.0,5.0,5.0,14.0
C0467,Finn Solanki,Jaipur,social_media,Champions,1,5,43727.65,4.0,5.0,5.0,14.0
C1552,Mitali Srinivas,Delhi,organic,At Risk,1,3,5756.73,4.0,3.0,2.0,9.0
C0879,Faris Nayak,Delhi,social_media,Champions,1,6,19300.84,4.0,5.0,5.0,14.0
C0062,Ekanta Shroff,Jaipur,organic,Champions,1,6,21806.62,4.0,5.0,5.0,14.0
C0118,Odika Bhagat,Pune,social_media,At Risk,1,1,3716.88,4.0,1.0,1.0,6.0
C0797,Samesh Nadig,Hyderabad,referral,At Risk,1,3,5920.19,4.0,3.0,2.0,9.0
C0326,Praneel Chhabra,Pune,referral,At Risk,1,3,10093.04,4.0,3.0,3.0,10.0
C1865,Ansh Subramanian,Mumbai,organic,At Risk,1,3,7697.04,4.0,3.0,2.0,9.0
C1309,Karan Choudhary,Delhi,paid_search,Loyal,36,8,25087.58,2.0,5.0,5.0,12.0
C0670,Wakeeta Kalla,Ahmedabad,email,Loyal,29,7,26172.84,2.0,5.0,5.0,12.0
C0756,Bhavani Goel,Delhi,organic,At Risk,1,2,7426.24,4.0,2.0,2.0,8.0
C0702,Girindra Barad,Mumbai,social_media,Champions,1,7,51729.81,4.0,5.0,5.0,14.0
C0224,Tanvi Bansal,Hyderabad,paid_search,At Risk,1,1,8849.34,4.0,1.0,3.0,8.0
C0545,Shravya Shankar,Delhi,referral,Lost,198,2,7834.68,1.0,2.0,2.0,5.0
C0760,Prisha Nadig,Chennai,social_media,Champions,1,6,23015.77,4.0,5.0,5.0,14.0
C0755,Garima Chahal,Pune,organic,Champions,1,4,34273.85,4.0,4.0,5.0,13.0
C0035,Mohammed Gupta,Mumbai,organic,Champions,1,3,17602.35,4.0,3.0,4.0,11.0
C0458,Ojas Sachdev,Hyderabad,referral,Champions,1,4,20373.73,4.0,4.0,5.0,13.0
C0261,Jagat Dave,Chennai,referral,Loyal,23,4,11180.6,2.0,4.0,3.0,9.0
C0581,Ganga Parikh,Bengaluru,referral,At Risk,1,1,6420.04,4.0,1.0,2.0,7.0
C1390,Aarna Solanki,Pune,referral,Champions,1,3,26383.24,4.0,3.0,5.0,12.0
C1955,Nachiket Sharma,Bengaluru,referral,Champions,1,3,17438.3,4.0,3.0,4.0,11.0
C0461,Keya Dyal,Chennai,organic,At Risk,1,1,5046.26,4.0,1.0,2.0,7.0
C1071,George Bhatia,Delhi,organic,Loyal,118,4,11859.38,2.0,4.0,3.0,9.0
C0021,Dalbir Khosla,Pune,referral,Loyal,454,2,13042.9,1.0,2.0,4.0,7.0
C1449,Falan Sama,Mumbai,organic,At Risk,1,1,2671.87,4.0,1.0,1.0,6.0
C0833,Riya Lad,Surat,social_media,At Risk,1,3,4508.75,4.0,3.0,1.0,8.0
C1936,Tanay Mohanty,Surat,referral,At Risk,1,3,11267.66,4.0,3.0,3.0,10.0
C1430,Adweta Gole,Ahmedabad,organic,Loyal,133,3,18319.77,1.0,3.0,4.0,8.0
C0724,Quincy Issac,Bengaluru,organic,At Risk,1,2,4829.17,4.0,2.0,2.0,8.0
C1692,Sai Gera,Mumbai,organic,Champions,1,4,9168.88,4.0,4.0,3.0,11.0
C1099,Bimala Ganesh,Hyderabad,organic,Lost,89,1,2385.12,2.0,1.0,1.0,4.0
C0270,David Devi,Jaipur,paid_search,At Risk,1,2,14794.16,4.0,2.0,4.0,10.0
C0170,Jason Roy,Pune,organic,Loyal,195,4,22496.44,1.0,4.0,5.0,10.0
C1365,Shivansh Kapur,Kolkata,paid_search,Champions,1,6,18033.7,4.0,5.0,4.0,13.0
C0455,Faras Khanna,Mumbai,social_media,At Risk,1,3,9189.89,4.0,3.0,3.0,10.0
C0506,Faris Sura,Hyderabad,social_media,Loyal,252,4,12482.85,1.0,4.0,3.0,8.0
C1268,Hardik Nanda,Kolkata,referral,Loyal,155,3,20213.08,1.0,3.0,5.0,9.0
C1032,Onveer Sood,Chennai,social_media,At Risk,1,3,5454.13,4.0,3.0,2.0,9.0
C1900,Timothy Nagarajan,Kolkata,referral,At Risk,1,2,12099.14,4.0,2.0,3.0,9.0
C1992,Charles Narain,Pune,paid_search,Champions,1,3,22535.96,4.0,3.0,5.0,12.0
C0218,Yutika Khurana,Chennai,social_media,At Risk,1,1,7400.06,4.0,1.0,2.0,7.0
C1959,Saanvi Goyal,Chennai,referral,Lost,143,1,533.8,1.0,1.0,1.0,3.0
C0785,Karan Chander,Chennai,referral,Lost,78,3,3951.39,2.0,3.0,1.0,6.0
C0417,Kashish Dar,Jaipur,social_media,At Risk,1,2,4356.58,4.0,2.0,1.0,7.0
C0588,Urmi Dixit,Mumbai,referral,Champions,1,4,17980.66,4.0,4.0,4.0,12.0
C1539,Mohini Bhandari,Surat,paid_search,Champions,1,3,22194.34,4.0,3.0,5.0,12.0
C0399,Yuvraj Mane,Surat,organic,Lost,484,2,763.11,1.0,2.0,1.0,4.0
C1223,Xiti Walia,Surat,paid_search,Loyal,203,4,14807.68,1.0,4.0,4.0,9.0
C1619,Mohini Lad,Pune,organic,Champions,1,5,14289.1,4.0,5.0,4.0,13.0
C0018,Sudiksha Aggarwal,Bengaluru,paid_search,Champions,1,5,28358.29,4.0,5.0,5.0,14.0
